0.998340795
1.74169525
2.861210767
3.798891127
3.513213797
2.854972292
1.876171458
-0.136579805
-2.536757066
2.563766559
1.550835506
2.249545852
1.842081071
2.451973035
2.880910466
1.56721517
2.21701033
2.927322728
